TRS_TYPE,NAMAOUTLET,TGL_INVC,NAMABARANG,QTYSALES
SALES,SAUDARA JAYA.Ap,31-08-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
SALES,GAMMA. AP,31-08-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,MEGAH TETAP SAKTI.PT,31-08-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,MEGAH TETAP SAKTI.PT,31-08-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),6
SALES,PT. KALIMAS GLOBAL ASIA,31-08-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,PT. KALIMAS GLOBAL ASIA,31-08-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,RAYA III.Ap,31-08-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BONA JAYA.AP,31-08-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,31-08-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,BONA JAYA.AP,31-08-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,31-08-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,SARI GUNUNG.Ap,31-08-2022,CHAMPS EMULSION (BTL/200ML),48
SALES,SARI GUNUNG.Ap,31-08-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,SARI GUNUNG.Ap,31-08-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),12
SALES,SARI GUNUNG.Ap,31-08-2022,CHAMPS VIT C 100MG (BTL/30),72
SALES,SARI GUNUNG.Ap,31-08-2022,MAXITON SOFT CAP (BTL/30S),36
SALES,SARI GUNUNG.Ap,31-08-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),36
SALES,SARI GUNUNG.Ap,31-08-2022,NATURALLE VIT E 250IU (BTL/30S),36
SALES,SARI GUNUNG.Ap,31-08-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,SINAR RAYA.Ap,31-08-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,SERASI.Ap,31-08-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,AGUNG.TO,31-08-2022,NATURALLE VIT E 250IU (BTL/30S),36
SALES,AGUNG.TO,31-08-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),14
SALES,AGUNG.TO,31-08-2022,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,BONA JAYA.AP,31-08-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
SALES,VITA SARI.Ap,31-08-2022,CHAMPS VIT C 100MG (BTL/30),48
SALES,VITA SARI.Ap,31-08-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,31-08-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,31-08-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),72
SALES,SERASI. KLINIK PRATAMA,01-09-2022,CHAMPS EMULSION (BTL/200ML),1
SALES,SERASI. KLINIK PRATAMA,01-09-2022,CHAMPS EMULSION (BTL/350ML),1
SALES,SAUDARA BARU.Ap,02-09-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,VITA SARI.Ap,03-09-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BONA 1. AP,03-09-2022,CHAMPS VIT C 100MG (BTL/30),6
SALES,BONA 1. AP,03-09-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),1
SALES,INDAH.Ap,03-09-2022,CHAMPS EMULSION (BTL/200ML),4
RETUR,BERSAMA.TO,05-09-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),-3
RETUR,PT. MENARA ANUGERAH SENTOSA,06-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-2
SALES,PT. KALIMAS GLOBAL ASIA,06-09-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,PT. KALIMAS GLOBAL ASIA,06-09-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,ARDUMAS.Bidan,06-09-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,HUSADA.Ap,06-09-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,DEARMA.Ap,07-09-2022,CHAMPS EMULSION (BTL/200ML),7
SALES,PT. KALIMAS GLOBAL ASIA,07-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,SETIA FARMA.Ap,08-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,PT. KALIMAS GLOBAL ASIA,08-09-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,PT. KALIMAS GLOBAL ASIA,08-09-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,JASANTA.AP,10-09-2022,CHAMPS EMULSION (BTL/200ML),2
SALES,JASANTA.AP,10-09-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,BIDARA.Ap,10-09-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,KARYAWAN  ERICA,10-09-2022,CHAMPS EMULSION (BTL/350ML),1
SALES,AMANAH KLINIK PRATAMA,12-09-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,PT. KALIMAS GLOBAL ASIA,12-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,PT. KALIMAS GLOBAL ASIA,12-09-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,GUNA FARMA. AP,12-09-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,BONA JAYA.AP,13-09-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,BONA JAYA.AP,13-09-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,BONA JAYA.AP,13-09-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,13-09-2022,NATURALLE VIT E 250IU (BTL/30S),12
SALES,BONA JAYA.AP,13-09-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,BONA JAYA.AP,13-09-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,BINTANG FARMA. CV,13-09-2022,CHAMPS EMULSION (BTL/200ML),48
SALES,BINTANG FARMA. CV,13-09-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BINTANG FARMA. CV,13-09-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BINTANG FARMA. CV,13-09-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),1
SALES,BINTANG FARMA. CV,13-09-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),23
SALES,SAUDARA JAYA.Ap,14-09-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,SAUDARA JAYA.Ap,14-09-2022,CHAMPS EMULSION (BTL/350ML),20
SALES,SAUDARA JAYA.Ap,14-09-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),20
SALES,SAUDARA JAYA.Ap,14-09-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,SAUDARA JAYA.Ap,14-09-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,SAUDARA JAYA.Ap,14-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,KURNIA FARMA.Ap,14-09-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,ALMAQVIRA.Ap,15-09-2022,CHAMPS EMULSION (BTL/200ML),2
SALES,SINAR BINTANG.Ap,15-09-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,SINAR BINTANG.Ap,15-09-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),2
SALES,VITA SARI.Ap,15-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,VITA SARI.Ap,15-09-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),12
SALES,VITA SARI.Ap,15-09-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,SARI GUNUNG.Ap,15-09-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,VITA SARI.Ap,15-09-2022,CHAMPS EMULSION (BTL/350ML),36
RETUR,SETIA FARMA.Ap,16-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-1
RETUR,PHALMA AGUNG.Ap,16-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-3
RETUR,PHALMA AGUNG.Ap,16-09-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),-1
RETUR,SUMBER SEGAR LESTARI.CV (BRASTAGI RANTAU),16-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-3
SALES,PT. KALIMAS GLOBAL ASIA,16-09-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,ANDA.TO,16-09-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,PT. KALIMAS GLOBAL ASIA,19-09-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,BINTANG FARMA. CV,20-09-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BINTANG FARMA. CV,20-09-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,BINTANG FARMA. CV,20-09-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
RETUR,BONA JAYA.AP,21-09-2022,CHAMPS VIT C 100MG (BTL/30),0
RETUR,BONA JAYA.AP,21-09-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-60
SALES,KELUARGA.Ap,21-09-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,PT. KALIMAS GLOBAL ASIA,21-09-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,MITRA.Ap,21-09-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,BUDIMAN JAYA.TO,21-09-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BAZZAR DUOPHARMA MEDAN,22-09-2022,CHAMPS VIT C 100MG (BTL/30),5
SALES,BINTANG FARMA. CV,22-09-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,TERANG FARMA.Ap,22-09-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,AGUNG.TO,22-09-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,AGUNG.TO,22-09-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,KARYA RAYA.Ap,22-09-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,ARMA JAYA. AP,23-09-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,RAYA VI.Ap,23-09-2022,CHAMPS EMULSION (BTL/200ML),2
SALES,RAYA VI.Ap,23-09-2022,CHAMPS EMULSION (BTL/350ML),2
SALES,RAYA VI.Ap,23-09-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),3
SALES,RAYA VI.Ap,23-09-2022,CHAMPS VIT C 100MG (BTL/30),3
RETUR,AL-KAFFAH MART,24-09-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-4
RETUR,AL- BAROKAH. UD.,26-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-19
RETUR,AL- BAROKAH. UD.,26-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-48
RETUR,TANJUNG SARI.Ap,26-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-1
SALES,KOPERASI SERBA USAHA BINTANG ABADI NUSANTARA,26-09-2022,CHAMPS VIT C 100MG (BTL/30),6
SALES,GABE REJEKI.Ap,26-09-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,GABE REJEKI.Ap,26-09-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,TANJUNG SARI.Ap,27-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,HORISAN.Ap,27-09-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,WINATA.Ap,27-09-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,VITA SARI.Ap,27-09-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,OKE SUPERMARKET,27-09-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,OKE SUPERMARKET,27-09-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),3
SALES,LIA.Ap,28-09-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,RAYA IV.Ap,28-09-2022,CHAMPS EMULSION (BTL/200ML),8
SALES,RAYA IV.Ap,28-09-2022,CHAMPS EMULSION (BTL/350ML),4
SALES,LAMHOT.Ap,29-09-2022,CHAMPS EMULSION (BTL/200ML),7
SALES,SAUDARA BARU.Ap,29-09-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,SAUDARA BARU.Ap,29-09-2022,NATURALLE VIT E 250IU (BTL/30S),12
SALES,SAUDARA BARU.Ap,29-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,SAUDARA BARU.Ap,29-09-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,SAUDARA JAYA.Ap,29-09-2022,CHAMPS VIT C 100MG (BTL/30),8
SALES,SAUDARA JAYA.Ap,29-09-2022,CHAMPS VIT C 100MG (BTL/30),16
SALES,VITA SARI.Ap,30-09-2022,CHAMPS EMULSION (BTL/200ML),36
SALES,VITA SARI.Ap,30-09-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,30-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),30
SALES,SARI GUNUNG.Ap,30-09-2022,CHAMPS EMULSION (BTL/350ML),60
SALES,SERASI. KLINIK PRATAMA,30-09-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,AL- BAROKAH. UD.,30-09-2022,CHAMPS VIT C 100MG (BTL/30),48
SALES,AL- BAROKAH. UD.,30-09-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,AL- BAROKAH. UD.,30-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),48
SALES,DIAMOND.Swalayan,30-09-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),6
SALES,DIAMOND.Swalayan,30-09-2022,CHAMPS VIT C 100MG (BTL/30),6
SALES,HIDUP SEHAT,30-09-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,EVA HUTAHAEAN.Bidan,30-09-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,EVA HUTAHAEAN.Bidan,30-09-2022,NATURALLE VIT E 250IU (BTL/30S),12
SALES,EVA HUTAHAEAN.Bidan,30-09-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,PT. KALIMAS GLOBAL ASIA,30-09-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,PT. KALIMAS GLOBAL ASIA,30-09-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,ROMERO.Ap,30-09-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,PT. KALIMAS GLOBAL ASIA,30-09-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BINTANG FARMA. CV,30-09-2022,CHAMPS EMULSION (BTL/350ML),60
SALES,BINTANG FARMA. CV,30-09-2022,MAXITON SOFT CAP (BTL/30S),27
SALES,BINTANG FARMA. CV,30-09-2022,MAXITON SOFT CAP (BTL/30S),9
SALES,BINTANG FARMA. CV,30-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,AGUNG.TO,30-09-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,AGUNG.TO,30-09-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,AGUNG.TO,30-09-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),21
SALES,VITA SARI.Ap,30-09-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,VITA SARI.Ap,30-09-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
SALES,NALAMBOK.Ap,30-09-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,MITRA.Ap,30-09-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,MITRA.Ap,30-09-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,MITRA.Ap,30-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,BONA JAYA.AP,30-09-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,BONA JAYA.AP,30-09-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,30-09-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,30-09-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),16
SALES,SARI GUNUNG.Ap,30-09-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,AGUNG.TO,30-09-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,AGUNG.TO,30-09-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,BONA JAYA.AP,30-09-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),144
SALES,KARYAWAN RINI BOETARS,04-10-2022,CHAMPS EMULSION (BTL/200ML),1
SALES,BONA JAYA.AP,05-10-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,BONA JAYA.AP,06-10-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,06-10-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BONA JAYA.AP,06-10-2022,NATURALLE FISH OIL 1000MG (BTL/60S),20
SALES,BINTANG FARMA. CV,06-10-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,TANJUNG SARI.Ap,10-10-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,SAUDARA JAYA.Ap,11-10-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,SAUDARA JAYA.Ap,11-10-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,SAUDARA JAYA.Ap,11-10-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA JAYA.Ap,11-10-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,12-10-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,12-10-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,12-10-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),21
SALES,BONA JAYA.AP,12-10-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,BONA 1. AP,12-10-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,BONA 1. AP,12-10-2022,CHAMPS EMULSION (BTL/350ML),4
SALES,ANUGRAH PERSADA.Ap,12-10-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,BINTANG FARMA. CV,12-10-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,BINTANG FARMA. CV,12-10-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BINTANG FARMA. CV,12-10-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,GAMMA. AP,13-10-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,RIDHO.Ap,13-10-2022,CHAMPS EMULSION (BTL/200ML),4
RETUR,AL-KAFFAH MART,15-10-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-4
SALES,KURNIA FARMA.Ap,15-10-2022,CHAMPS EMULSION (BTL/200ML),2
SALES,KURNIA FARMA.Ap,15-10-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),1
SALES,KURNIA FARMA.Ap,15-10-2022,CHAMPS VIT C 100MG (BTL/30),1
SALES,OK.Swalayan,15-10-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),3
SALES,OKE SUPERMARKET,15-10-2022,CHAMPS VIT C 100MG (BTL/30),3
SALES,YAMIN.Ap,17-10-2022,CHAMPS EMULSION (BTL/200ML),1
SALES,GLUGUR JAYA.Ap,17-10-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,TERANG FARMA.Ap,17-10-2022,CHAMPS VIT C 100MG (BTL/30),10
SALES,RIZKI.TO,17-10-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,KASIH.Ap,18-10-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,TERANG FARMA.Ap,18-10-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,GOMOS. AP,19-10-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,JASA FARMA.Ap,19-10-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,KOTA PINANG.Ap,19-10-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,KOTA PINANG.Ap,19-10-2022,CHAMPS EMULSION (BTL/350ML),4
SALES,KARYA BUDI.Ap,19-10-2022,CHAMPS EMULSION (BTL/200ML),7
SALES,KARYA BUDI.Ap,19-10-2022,CHAMPS EMULSION (BTL/350ML),7
SALES,TRYA.TO,20-10-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,BUDIMAN JAYA.TO,20-10-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BUDIMAN JAYA.TO,20-10-2022,CHAMPS EMULSION (BTL/350ML),4
SALES,MEDAN.Ap,20-10-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,VITA JAYA FARMA.Ap,20-10-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,RIZKY FARMA.Ap,21-10-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,RIZKY FARMA.Ap,21-10-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,SEHAT FARMA. AP,21-10-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,DETTY.Ap,21-10-2022,NATURALLE FISH OIL 1000MG (BTL/60S),2
SALES,ROMERO.Ap,26-10-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,DETTY.Ap,26-10-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,PHALMA AGUNG.Ap,27-10-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,AGUNG.TO,27-10-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,AGUNG.TO,27-10-2022,NATURALLE VIT E 250IU (BTL/30S),36
SALES,BINTANG FARMA. CV,27-10-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
RETUR,JAYA ANUGRAH SUKSES ABADI.PT (MANHATTAN),28-10-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-49
SALES,VITA SARI.Ap,29-10-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,VITA SARI.Ap,29-10-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,29-10-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,29-10-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,VITA SARI.Ap,29-10-2022,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,VITA SARI.Ap,29-10-2022,CHAMPS EMULSION (BTL/350ML),45
SALES,BONA JAYA.AP,29-10-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,29-10-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),19
SALES,BONA JAYA.AP,29-10-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,BONA JAYA.AP,29-10-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
SALES,MANJUR.Ap,31-10-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BONA JAYA.AP,31-10-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,AGUNG.TO,31-10-2022,MAXITON SOFT CAP (BTL/30S),50
SALES,AGUNG.TO,31-10-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,AGUNG.TO,31-10-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),24
SALES,VITA SARI.Ap,31-10-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),72
RETUR,PT. MENARA ANUGERAH SENTOSA,03-11-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),-41
SALES,ANDA.TO,02-11-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,BONA 1. AP,07-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),4
SALES,SAUDARA JAYA.Ap,09-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA JAYA.Ap,09-11-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,SAUDARA JAYA.Ap,09-11-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,PT. KALIMAS GLOBAL ASIA,10-11-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,PT. KALIMAS GLOBAL ASIA,10-11-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,PT. KALIMAS GLOBAL ASIA,10-11-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BINTANG FARMA. CV,12-11-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BINTANG FARMA. CV,12-11-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
SALES,BONA JAYA.AP,12-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,12-11-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,12-11-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,PT. KALIMAS GLOBAL ASIA,12-11-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,PT. KALIMAS GLOBAL ASIA,12-11-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,BONA JAYA.AP,14-11-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),19
SALES,BINTANG FARMA. CV,15-11-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,PT. KALIMAS GLOBAL ASIA,15-11-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,RAYA IV.Ap,16-11-2022,CHAMPS VIT C 100MG (BTL/30),26
SALES,BONA JAYA.AP,16-11-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BINTANG FARMA. CV,16-11-2022,CHAMPS VIT C 100MG (BTL/30),48
SALES,KARYA RAYA.Ap,16-11-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,DAMAI SEJAHTERA.Ap,16-11-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,PT. KALIMAS GLOBAL ASIA,17-11-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA 1. AP,17-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),4
SALES,BONA 1. AP,17-11-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,KARYAWAN  JUNAIDI,19-11-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,AGUNG.TO,19-11-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,KALIMAS.Ap,21-11-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,KALIMAS.Ap,21-11-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),3
SALES,RAYA VI.Ap,22-11-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),4
SALES,RAYA VI.Ap,22-11-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,VITA JAYA FARMA.Ap,23-11-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,PT. KALIMAS GLOBAL ASIA,23-11-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,VITA SARI.Ap,24-11-2022,MAXITON SOFT CAP (BTL/30S),72
